DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,Sunrise,Sunset
40,65,43,29.9,26.98,52,4.6,0,-7.6,0,81,49,290,18,0,0,0,330,14,509,2030
41,74,32,29.87,26.96,56,5.5,9,1.1,0,91,57,210,17,0,0,0,340,13,509,2029
43,73,37,29.93,27.03,57,6.6,8,-0.2,0,88,58,310,26,0,0,0,330,20,510,2029
41,72,36,29.93,27.02,56,6.1,7,-1.5,0,88,56,360,23,0,0,0,340,16,510,2029
41,76,30,29.78,26.88,56,5.4,11,2.2,0,93,58,260,16,0,0,0,270,10,511,2028
41,72,34,29.83,26.95,55,10.7,7,-2.1,0,82,62,320,25,0,0,0,320,18,512,2028
40,67,39,29.93,27.01,53,7.9,2,-7.4,0,80,53,360,22,0,0,0,340,16,513,2027
41,73,34,29.83,26.93,55,5.8,8,-1.7,0,91,55,310,20,0,0,0,340,10,513,2027
43,75,35,30.01,27.11,57,8.6,10,0.1,0,88,62,280,26,0,0,0,280,18,514,2026
39,83,24,29.92,27.03,58,7.1,18,7.8,0,101,64,260,25,0,0,0,240,16,515,2026
39,76,28,29.89,27,56,9.8,11,0.5,0,90,62,320,24,0,0,0,310,18,516,2025
38,71,32,29.89,26.99,54,11.1,6,-4.7,0,83,59,290,26,0,0,0,310,18,517,2025
35,69,31,29.96,27.04,52,7.7,4,-6.9,0,85,53,300,25,0,0,0,300,17,517,2024
35,72,28,29.95,27.03,53,6.6,7,-4.1,0,89,54,300,23,0,0,0,300,16,518,2023
41,77,28,29.85,26.96,58,5.2,12,0.7,0,94,60,310,21,0,0,0,330,13,519,2023
44,80,29,29.8,26.93,60,9,15,3.5,0,97,63,340,28,0,0,0,340,21,520,2022
39,75,29,29.95,27.06,56,7.3,10,-1.7,0,90,59,320,23,0,0,0,320,17,521,2021
43,76,33,29.93,27.03,58,6.2,11,-0.8,0,92,59,320,26,0,0,0,310,16,522,2020
44,78,31,29.88,27,59,6.9,13,1,0,95,61,340,27,0,0,0,300,18,523,2019
44,81,28,29.77,26.9,60,5.9,16,3.9,0,99,63,340,21,0,0,0,360,15,524,2018
48,82,32,29.7,26.84,62,8.7,17,4.8,0,94,69,300,34,T,0,0,300,25,525,2018
55,79,48,29.77,26.89,63,10.4,14,1.7,0,91,67,140,41,0.02,0,0,130,29,526,2017
50,76,42,29.83,26.93,61,4.9,11,-1.4,0,91,60,140,20,0,0,0,120,16,527,2016
36,75,27,29.9,27,54,6.2,10,-2.4,0,90,59,300,22,0,0,0,320,15,528,2015
40,75,32,29.98,27.07,56,5.7,10,-2.5,0,94,56,290,20,0,0,0,280,15,529,2013
42,81,28,29.86,26.99,59,6.2,16,3.5,0,97,64,250,23,0,0,0,250,17,530,2012
49,81,36,29.83,26.96,62,9.6,16,3.5,0,96,66,140,46,0.06,0,0,140,32,531,2011
50,81,37,29.89,27.01,63,5.3,16,3.5,0,99,63,120,15,0,0,0,130,12,532,2010
49,87,31,29.88,27.01,63,7.3,22,9.5,0,105,68,150,23,0,0,0,170,16,533,2009
44,88,23,29.81,26.95,62,7.4,23,10.5,0,104,71,320,21,0,0,0,350,15,534,2008
47,84,30,29.85,26.98,62,5.5,19,6.6,0,100,67,330,20,0,0,0,130,15,535,2007
48,82,32,29.84,26.96,62,5.8,17,4.6,0,100,64,310,18,0,0,0,320,14,536,2005
43,81,28,29.9,27.03,59,11,16,3.7,0,93,68,300,27,0,0,0,300,21,537,2004
41,77,32,29.91,27.01,57,6.3,12,-0.2,0,93,60,300,22,0,0,0,300,15,538,2003
43,80,26,29.72,26.85,60,5.9,15,2.9,0,98,62,350,22,0,0,0,330,17,539,2001
45,81,30,29.68,26.83,60,11,16,4.1,0,92,69,310,30,0,0,0,300,23,541,2000
38,69,35,29.97,27.06,53,10.4,4,-7.8,0,81,56,300,29,0,0,0,290,21,542,1959
37,72,29,29.96,27.05,54,5.3,7,-4.6,0,90,54,330,21,0,0,0,350,14,543,1957
44,73,38,29.97,27.06,57,8.2,8,-3.5,0,88,58,310,28,0,0,0,300,20,544,1956
40,74,32,29.92,27.02,55,6,9,-2.3,0,89,59,290,21,0,0,0,290,16,545,1955
39,80,25,29.77,26.88,57,6.8,15,3.9,0,97,62,220,23,0,0,0,210,17,546,1953
36,75,23,29.82,26.95,55,6.3,10,-0.9,0,86,63,360,23,0,0,0,320,16,547,1952
38,73,32,29.93,27.03,54,5.9,8,-2.7,0,90,56,320,25,0,0,0,330,18,548,1950
32,72,25,30.05,27.13,52,6.1,7,-3.5,0,89,54,330,22,0,0,0,340,15,549,1949
34,78,22,30.01,27.11,55,4.8,13,2.8,0,98,58,290,15,0,0,0,330,10,551,1947
42,86,23,29.97,27.09,60,5.9,21,11,0,103,69,270,34,0,0,0,280,24,552,1946
49,88,30,30.02,27.14,63,6.8,23,13.2,0,102,73,300,42,0,0,0,300,32,553,1944
49,87,30,29.98,27.09,64,6.8,22,12.5,0,101,73,190,31,0,0,0,190,20,554,1942
53,84,36,29.82,26.95,65,9.6,19,9.8,0,95,72,170,38,0,0,0,170,28,555,1941
44,79,32,29.79,26.91,59,5.8,14,5,0,91,67,320,18,0,0,0,320,13,556,1939
41,79,28,29.77,26.9,58,7.5,14,5.3,0,92,66,310,20,0,0,0,320,16,557,1938
50,75,45,29.87,26.98,60,5.2,10,1.6,0,90,60,330,18,0,0,0,300,13,558,1936
49,78,38,29.84,26.94,61,4.5,13,4.9,0,93,62,130,16,0,0,0,130,13,600,1934
47,78,36,29.83,26.94,60,8,13,5.2,0,90,65,260,35,0.01,0,0,260,23,601,1933
57,80,54,29.81,26.92,64,6.7,15,7.5,0,94,65,290,45,0.06,0,0,300,33,602,1931
55,77,48,29.77,26.88,63,5.7,12,4.8,0,91,63,290,23,0,0,0,300,16,603,1929
48,77,38,29.8,26.91,60,6.7,12,5.1,0,88,65,190,31,0,0,0,190,22,604,1928
45,75,37,29.88,26.98,58,5.6,10,3.5,0,90,59,280,16,0,0,0,280,12,605,1926
38,77,28,29.77,26.88,56,6.1,12,5.8,0,93,60,310,19,0,0,0,340,14,606,1924
31,68,27,29.89,26.98,49,12,3,-2.9,0,79,57,290,30,0,0,0,300,23,607,1922
35,65,34,29.92,27,49,7.2,0,-5.6,0,76,54,350,29,0,0,0,330,22,609,1921
41,67,43,30.07,27.13,53,5.5,2,-3.2,0,84,49,280,23,0,0,0,310,17,610,1919
42,78,32,29.97,27.06,57,6.1,13,8.1,0,95,60,350,20,0,0,0,340,15,611,1917
41,77,28,30,27.09,57,6.4,12,7.5,0,95,59,310,24,0,0,0,300,16,612,1915
38,83,23,29.97,27.08,58,7.8,18,13.8,0,102,63,120,19,0,0,0,140,14,613,1914
38,82,23,29.98,27.09,58,6.7,17,13.2,0,100,64,120,22,0,0,0,130,15,614,1912
32,77,23,30.05,27.14,54,5.3,12,8.5,0,92,62,330,19,0,0,0,290,14,615,1910
31,72,24,29.89,26.99,51,16.3,7,3.9,0,88,55,310,50,0,0,0,310,39,616,1908
21,59,25,30.17,27.21,42,8.1,0,-8.8,6,70,47,350,29,0,0,0,360,22,617,1906
19,63,21,30.13,27.18,44,6.8,0,-4.4,2,78,47,140,23,0,0,0,150,18,619,1905
24,67,21,30.08,27.13,47,6.3,2,0,0,84,50,260,17,0,0,0,190,13,620,1903
30,71,25,29.97,27.04,50,5.8,6,4.3,0,87,54,280,18,0,0,0,300,12,621,1901
33,71,29,29.95,27.03,51,5.7,6,4.7,0,84,57,140,19,0,0,0,140,15,622,1859
34,72,28,29.94,27.01,52,5.7,7,6.1,0,89,54,130,20,0,0,0,130,15,623,1857
34,71,27,29.95,27.04,52,4.4,6,5.5,0,87,55,280,22,0,0,0,280,17,624,1855
33,71,28,30.05,27.14,52,5.2,6,5.8,0,85,56,260,18,0,0,0,130,13,625,1854
38,70,33,30.03,27.1,53,4.9,5,5.2,0,84,56,150,17,0,0,0,110,13,626,1852
39,71,33,29.92,26.99,54,5.7,6,6.6,0,87,55,140,16,0,0,0,140,13,627,1850
42,69,41,29.86,26.96,54,9.9,4,5,0,77,61,120,45,0.01,0,0,110,32,629,1848
44,64,51,29.96,27.04,53,6,0,0.4,1,74,54,330,23,0,0,0,310,17,630,1846
39,65,43,30.02,27.08,51,5.5,0,1.8,0,80,50,90,15,0,0,0,130,12,631,1844
32,73,27,29.89,26.97,52,9.2,8,10.1,0,89,56,160,25,0,0,0,140,20,632,1843
34,69,28,29.91,27.01,51,6.3,4,6.5,0,81,56,110,23,0,0,0,120,18,633,1841
32,73,25,29.94,27.01,52,9.3,8,10.9,0,85,60,130,20,0,0,0,140,16,634,1839
39,65,40,29.91,27,52,9,0,3.3,0,74,55,340,30,0,0,0,340,22,635,1837
42,63,49,29.92,26.98,52,5.2,0,1.7,2,75,51,150,19,0.02,0,0,150,13,637,1835
46,60,62,30.06,27.13,52,8,0,-0.9,5,68,52,340,23,0.01,0,0,330,17,638,1833
38,55,53,30.31,27.34,47,8.1,0,-5.5,10,69,41,280,31,0,0,0,300,22,639,1832
35,60,43,30.35,27.37,47,5.6,0,-0.1,5,74,45,140,19,0,0,0,140,15,640,1830
37,65,40,30.21,27.24,50,4.6,0,5.3,0,81,48,310,14,0,0,0,140,10,641,1828
38,66,39,30.2,27.24,51,6.8,1,6.7,0,81,51,140,16,0,0,0,300,12,642,1826
36,68,34,30.19,27.24,51,5.6,3,9.1,0,82,53,150,17,0,0,0,140,13,643,1824
36,68,34,30.1,27.16,51,5.1,3,9.5,0,84,51,290,15,0,0,0,150,10,645,1823
35,68,32,30.04,27.11,51,5.4,3,9.9,0,83,53,140,16,0,0,0,130,13,646,1821
35,64,35,30,27.07,50,5.6,0,6.3,1,81,47,130,17,0,0,0,130,14,647,1819
32,65,33,30.12,27.18,48,5.9,0,7.7,0,81,49,320,20,0,0,0,320,13,648,1817
34,67,32,30.07,27.13,50,6.3,2,10.1,0,82,52,140,19,0,0,0,130,14,649,1816
34,66,34,29.92,26.98,49,4.5,1,9.5,0,82,50,130,15,0,0,0,130,12,650,1814
29,66,29,29.84,26.93,47,6.1,1,9.9,0,80,51,140,16,0,0,0,140,13,652,1812
25,64,25,29.85,26.93,45,5.2,0,8.3,1,78,49,140,16,0,0,0,130,13,653,1810
34,56,55,29.77,26.85,46,8.7,0,0.7,9,64,48,300,36,0.42,0,0,310,24,654,1809
37,51,60,30.11,27.12,44,6.4,0,-3.9,14,60,41,340,23,0,0,0,120,15,655,1807
38,61,48,30.07,27.11,49,8.5,0,6.5,4,70,51,130,25,T,0,0,310,17,656,1805
43,58,59,30.05,27.09,50,9,0,3.9,7,67,49,290,22,0.01,0,0,300,17,658,1804
33,51,51,30.29,27.32,43,9.2,0,-2.7,14,59,42,320,28,0,0,0,320,22,659,1802
31,48,57,30.48,27.45,39,5.1,0,-5.3,17,59,36,280,22,0,0,0,290,17,700,1800
30,55,45,30.23,27.24,42,3.5,0,2.1,10,70,39,140,13,0,0,0,130,10,701,1759
38,57,50,30.02,27.06,47,5.3,0,4.5,8,69,44,310,25,0,0,0,320,16,703,1757
37,58,50,30.02,27.07,47,4.3,0,5.9,7,71,44,360,19,0,0,0,350,14,704,1755
39,57,55,30.04,27.08,47,4.5,0,5.3,8,68,45,310,18,0,0,0,300,14,705,1754
38,54,56,30.02,27.06,46,5.7,0,2.7,11,62,45,300,21,0,0,0,340,14,706,1752
33,52,49,29.95,26.99,43,10.4,0,1.1,13,63,40,330,39,0,0,0,330,31,708,1751
21,41,49,30.21,27.21,33,9.9,0,-9.4,24,53,29,320,27,0,0,0,300,21,709,1749
12,43,28,30.13,27.13,33,10.1,0,-7,22,55,31,150,28,0,0,0,150,21,710,1748
29,42,56,29.91,26.94,39,13.2,0,-7.6,23,54,30,300,34,0.02,0,0,300,26,711,1746
12,35,46,30.25,27.22,26,10.9,0,-14.2,30,45,24,300,31,0,0,0,300,24,713,1745
9,31,42,30.42,27.34,24,5,0,-17.8,34,45,17,320,20,0,0,0,300,17,714,1743
21,42,45,30.33,27.28,33,4.1,0,-6.4,23,58,25,320,19,0,0,0,290,15,715,1742
28,48,49,30.25,27.24,39,5,0,0,17,63,33,290,17,0,0,0,300,12,717,1740
30,55,45,30.18,27.19,42,4.6,0,7.4,10,69,40,140,17,0,0,0,130,14,718,1739
26,56,39,30.01,27.04,42,5.8,0,8.9,9,75,37,300,24,0,0,0,310,18,719,1737
29,45,56,30.33,27.33,38,4.1,0,-1.7,20,58,31,310,14,0,0,0,280,10,720,1736
25,49,45,30.42,27.39,38,4.5,0,2.7,16,63,35,140,17,0,0,0,140,13,722,1735
26,52,42,30.28,27.27,39,3.3,0,6.1,13,66,37,120,16,0,0,0,120,13,723,1733
26,53,45,30.11,27.11,39,3.8,0,7.6,12,68,37,130,16,0,0,0,310,13,724,1732
28,55,39,30.24,27.25,42,4.2,0,10,10,72,37,140,18,0,0,0,120,14,726,1731
29,60,34,30.08,27.09,45,9.9,0,15.4,5,76,44,110,28,0,0,0,120,21,727,1730
29,57,39,29.48,26.59,44,11.6,0,12.9,8,68,45,290,24,0,0,0,310,17,728,1728
35,40,79,29.44,26.49,38,10.1,0,-3.7,25,48,32,320,33,0.08,T,0.2,320,25,730,1727
29,32,89,29.71,26.75,30,9.5,0,-11.3,33,33,30,300,30,0.16,2,2.7,280,22,731,1726
22,31,74,30.17,27.13,27,6.9,0,-11.8,34,36,26,310,18,T,1,T,300,15,732,1725
28,36,77,30.09,27.05,32,9.2,0,-6.4,29,42,30,110,23,0.03,T,T,120,18,733,1724
29,34,78,30.08,27.07,33,5.6,0,-8,31,41,27,320,22,0.01,0,T,320,17,735,1723
21,35,61,30.17,27.11,29,10.9,0,-6.5,30,43,26,120,24,0,0,0,110,20,736,1722
30,38,74,29.78,26.79,35,12.7,0,-3.1,27,43,33,120,37,0.45,0,0.4,110,28,737,1721
28,39,67,30.14,27.13,34,6.7,0,-1.6,26,45,32,130,32,0.02,0,T,120,23,739,1720
37,41,86,30.18,27.17,39,11.9,0,0.8,24,45,37,120,31,0.46,0,0,100,24,740,1719
39,49,69,30.18,27.16,44,12,0,9.2,16,56,42,120,24,0.03,0,0,110,20,741,1718
34,49,54,29.82,26.85,43,9.4,0,9.7,16,61,37,130,27,0,0,0,130,21,743,1717
42,48,83,29.87,26.91,44,10.9,0,9.1,17,55,41,260,35,0.33,0,0,300,25,744,1716
32,42,69,30.27,27.27,37,7.9,0,3.5,23,50,33,280,26,0.08,0,0,270,20,745,1716
26,38,70,30.52,27.45,31,5.6,0,0,27,46,29,120,16,0,0,0,110,13,746,1715
24,33,74,30.55,27.47,29,3.5,0,-4.6,32,42,24,130,13,0,0,0,130,9,748,1714
21,32,67,30.22,27.14,27,6.2,0,-5.2,33,40,24,130,20,0,0,0,130,15,749,1714
25,33,79,30.05,27.01,29,2.2,0,-3.8,32,40,25,310,16,0,0,0,310,12,750,1713
25,35,68,30.17,27.14,31,5.7,0,-1.4,30,45,25,130,21,0,0,0,140,16,751,1712
30,37,81,30.07,27.07,33,5.9,0,1,28,41,32,330,20,0.06,T,1,330,16,752,1712
28,35,80,30.4,27.35,31,4.3,0,-0.6,30,43,27,340,19,T,0,T,340,14,754,1711
23,35,70,30.47,27.4,29,8.1,0,-0.2,30,43,26,130,21,0,0,0,130,16,755,1711
22,30,75,30.45,27.37,27,5.8,0,-4.8,35,37,22,140,20,0,0,0,140,16,756,1710
22,31,74,30.5,27.4,27,6.2,0,-3.5,34,40,22,130,19,0,0,0,130,15,757,1710
22,28,77,30.33,27.25,26,4.2,0,-6.1,37,35,21,340,25,0,0,T,330,20,758,1710
23,30,82,30.55,27.45,26,4.3,0,-3.8,35,40,19,300,15,0,0,0,300,12,759,1709
20,36,62,30.57,27.48,28,8.5,0,2.6,29,47,25,160,20,0,0,0,150,16,800,1709
17,32,62,30.54,27.45,25,4.9,0,-1.1,33,41,23,140,13,0,0,0,150,10,801,1709
18,31,66,30.58,27.49,25,5.1,0,-1.8,34,40,21,140,14,0,0,0,140,12,802,1709
17,32,63,30.47,27.39,25,5.1,0,-0.5,33,42,21,140,19,0,0,0,140,14,803,1708
20,30,73,30.48,27.4,25,3,0,-2.2,35,40,20,320,11,0,0,0,320,9,804,1708
21,35,67,30.61,27.52,28,6.1,0,3,30,46,23,140,19,0,0,0,140,15,805,1708
21,32,68,30.5,27.4,28,3.7,0,0.3,33,43,21,140,17,0,0,0,140,13,806,1708
20,30,73,30.29,27.23,26,4,0,-1.5,35,39,20,280,15,0,0,0,300,12,807,1708
21,31,72,30.13,27.06,26,5.2,0,-0.2,34,42,20,140,17,0,0,0,100,16,808,1708
22,32,72,30.08,27.04,27,4,0,1,33,41,22,130,11,T,0,T,130,9,809,1708
18,28,74,30.23,27.17,23,5,0,-2.8,37,38,18,320,18,0,0,0,310,14,810,1709
20,31,68,30.2,27.13,27,12.1,0,0.4,34,37,25,160,33,0.04,0,0.5,150,24,810,1709
26,28,88,30.25,27.21,28,6.9,0,-2.5,37,35,21,290,21,0.01,1,0.1,300,17,811,1709
27,31,84,30.31,27.24,30,8.4,0,0.7,34,37,24,120,23,0.02,T,0.2,130,16,812,1709
32,38,91,30.18,27.12,34,4.8,0,7.8,27,44,31,140,29,0,T,0,140,22,813,1710
35,40,86,29.93,26.94,37,7.7,0,9.9,25,44,35,120,35,0.08,0,0,130,22,813,1710
28,38,70,30.3,27.27,34,5.7,0,8,27,43,32,120,19,0,0,0,130,14,814,1710
28,41,63,30.32,27.29,35,8.5,0,11.1,24,49,33,150,20,0,0,0,130,16,814,1711
37,43,83,30.23,27.21,40,10,0,13.2,22,46,39,150,23,0.03,0,0,140,18,815,1711
39,51,67,29.98,26.98,44,13.1,0,21.3,14,58,43,120,31,0,0,0,120,23,815,1712
24,38,60,30.08,27.11,32,14.2,0,8.3,27,49,27,300,43,0.02,0,T,300,33,816,1712
18,29,66,30.6,27.51,25,3.8,0,-0.6,36,37,20,310,16,0,0,0,320,13,816,1713
16,34,56,30.5,27.4,26,9.3,0,4.4,31,43,24,150,23,0,0,0,160,17,817,1714
19,32,61,30.17,27.12,27,5.3,0,2.4,33,43,21,160,18,0,0,0,150,14,817,1714
32,35,91,30.06,27.05,34,5.9,0,5.4,30,42,28,110,20,0.34,0,0.5,110,15,817,1715
26,27,97,30.24,27.19,27,2.3,0,-2.6,38,32,22,310,10,T,0,T,280,8,818,1716
23,26,91,30.16,27.09,25,4.5,0,-3.6,39,31,20,280,14,T,0,T,260,12,818,1716
22,25,91,30.34,27.27,23,5,0,-4.6,40,28,21,170,13,T,0,T,160,10,818,1717
23,29,77,30.26,27.18,27,7.6,0,-0.6,36,35,23,150,28,0.01,0,0.2,130,21,818,1718
29,34,88,30.2,27.16,31,2.9,0,4.3,31,38,29,130,13,0.01,0,0.2,130,9,818,1719
28,37,72,30.22,27.17,34,9.4,0,7.3,28,43,31,140,27,0,0,0,150,21,818,1719
31,40,73,30.14,27.13,35,8.3,0,10.2,25,46,33,190,20,0.01,0,0.1,120,14,818,1720
35,44,81,30.09,27.09,39,9.2,0,14.1,21,50,37,110,21,0.24,0,0,110,16,818,1721
34,43,74,29.95,26.95,39,14.6,0,13.1,22,48,37,110,36,0.19,0,0,100,28,818,1722
29,38,72,30.28,27.26,34,5.3,0,8,27,44,32,120,21,0,0,0,120,16,818,1723
25,37,62,30.22,27.17,33,10.3,0,6.9,28,45,29,120,25,T,0,0,110,18,818,1724
34,38,90,30.31,27.28,36,4.4,0,7.8,27,43,33,220,22,0.2,0,0.3,210,16,818,1725
30,34,88,30.27,27.22,32,8.5,0,3.7,31,40,28,160,23,0.03,0,0.1,170,17,818,1726
30,36,88,30.42,27.37,32,4.8,0,5.6,29,41,30,140,17,0.01,0,T,130,13,818,1727
24,34,69,30.43,27.37,30,9,0,3.5,31,39,28,140,22,0,0,0,140,15,817,1728
22,33,68,30.42,27.34,28,7.1,0,2.4,32,41,24,160,24,0,0,0,150,18,817,1729
31,36,79,30.25,27.21,35,10.9,0,5.3,29,43,29,120,28,0.12,0,T,120,20,817,1731
33,40,69,30.29,27.29,39,12.3,0,9.2,25,50,29,110,32,0.1,0,0,120,25,816,1732
22,38,61,30.59,27.52,30,3.8,0,7.1,27,47,28,260,13,0,0,0,280,9,816,1733
24,33,73,30.49,27.42,29,4.2,0,2,32,38,27,320,19,T,0,T,310,15,815,1734
29,33,90,30.47,27.39,31,2,0,1.9,32,42,24,230,11,0,0,0,300,8,815,1735
31,36,88,30.38,27.32,33,4.2,0,4.7,29,43,28,300,17,0,0,0,300,14,814,1737
27,36,77,30.37,27.32,31,6.3,0,4.6,29,45,26,300,26,0,0,0,320,18,814,1738
20,32,67,30.48,27.41,27,3.9,0,0.5,33,43,21,170,15,0,0,0,130,12,813,1739
18,34,58,30.28,27.21,27,5.4,0,2.4,31,44,23,130,16,0,0,0,120,12,812,1740
27,36,80,30.09,27.05,31,3,0,4.2,29,42,29,180,14,0.02,0,T,180,10,812,1742
33,35,96,29.91,26.89,33,4,0,3.1,30,38,32,290,15,0.04,0,T,320,12,811,1743
25,33,76,29.93,26.91,29,9,0,1,32,41,25,310,30,0,0,0,300,23,810,1744
19,32,62,29.83,26.8,27,10.5,0,-0.2,33,40,24,110,23,0,0,0,120,17,809,1746
21,31,71,29.75,26.75,27,5.8,0,-1.3,34,36,26,300,15,0,0,0,300,12,808,1747
21,30,69,29.82,26.81,27,8,0,-2.4,35,38,22,110,34,T,0,T,120,25,808,1748
24,40,54,29.79,26.8,34,20.7,0,7.4,25,47,32,130,47,T,0,T,120,35,807,1750
29,46,54,29.76,26.79,38,15.9,0,13.3,19,52,40,110,35,0,0,0,110,28,806,1751
35,38,94,29.74,26.77,36,3,0,5.1,27,42,34,150,15,0.28,0,0,150,12,805,1752
28,40,68,30.15,27.14,34,5.7,0,6.9,25,49,31,100,18,0,0,0,90,15,804,1754
24,43,49,30.26,27.24,35,14.1,0,9.8,22,52,34,160,36,0,0,0,140,26,803,1755
26,45,51,30.06,27.04,36,12.8,0,11.6,20,55,35,130,32,0,0,0,140,23,802,1756
30,48,55,29.93,26.95,39,13.5,0,14.4,17,59,37,140,39,0.12,0,0,210,30,801,1758
30,36,83,30.06,27.06,33,4.9,0,2.2,29,40,31,250,17,0.01,0,T,240,13,759,1759
26,34,73,30.32,27.27,31,3.6,0,0.1,31,42,25,330,17,0,0,0,320,14,758,1800
29,43,65,30.1,27.08,36,9.2,0,8.9,22,50,35,320,35,0.01,0,T,320,25,757,1802
25,40,56,30,26.98,34,7.7,0,5.7,25,51,28,310,34,0,0,0,310,24,756,1803
21,40,52,29.9,26.9,32,7.6,0,5.4,25,48,31,330,31,0,0,0,320,23,755,1804
19,32,59,29.96,26.95,28,4,0,-2.8,33,42,22,330,20,0,0,0,320,15,753,1806
19,36,55,30.01,26.99,29,3.5,0,1,29,46,26,280,19,0,0,0,280,10,752,1807
15,36,50,30.05,27.02,27,4.4,0,0.8,29,50,21,360,18,0,0,0,360,14,751,1809
26,32,81,30,26.96,30,1.6,0,-3.4,33,37,27,170,9,0.14,0,1,170,8,749,1810
28,30,95,29.93,26.91,29,6,0,-5.7,35,32,27,290,15,0.29,2,4.4,300,13,748,1811
26,26,93,29.84,26.82,27,4.5,0,-9.9,39,31,21,300,22,0.52,7,5.5,300,18,747,1813
23,24,84,30.02,26.96,26,6.1,0,-12.2,41,33,14,160,21,T,9,T,140,16,745,1814
32,36,91,29.76,26.75,34,8.5,0,-0.4,29,39,32,120,21,0.3,7,0.9,120,16,744,1815
30,37,79,29.93,26.93,33,7.6,0,0.3,28,40,33,300,33,0.05,5,T,300,25,742,1817
25,32,71,30.2,27.18,30,9,0,-5,33,38,26,300,27,0,3,0,330,20,741,1818
20,29,70,30.36,27.27,26,10.4,0,-8.3,36,37,20,120,31,0.04,2,1,120,22,739,1819
31,37,83,30.14,27.1,34,11.1,0,-0.5,28,43,31,240,30,0.09,2,0.3,250,22,738,1821
30,36,85,30.18,27.17,33,8.4,0,-1.8,29,41,30,360,22,0.02,1,0.2,360,17,736,1822
27,34,75,30.51,27.44,32,5.5,0,-4.1,31,44,24,310,23,0,T,T,320,16,735,1823
31,42,66,30.35,27.29,37,9.2,0,3.6,23,51,33,120,20,0,0,0,130,16,733,1825
23,41,53,30.24,27.22,33,10.1,0,2.3,24,49,32,290,36,0,0,0,300,26,732,1826
23,35,65,30.39,27.34,30,10.3,0,-4,30,43,26,330,31,T,0,T,310,23,730,1827
18,32,58,30.31,27.22,26,10.8,0,-7.3,33,39,24,120,29,0,0,0,110,23,728,1828
23,34,64,29.95,26.93,30,10.7,0,-5.6,31,41,27,290,59,0.01,0,0.3,300,45,727,1830
22,33,67,30.1,27.02,28,8.4,0,-6.9,32,41,25,300,28,0.02,0,0.6,320,22,725,1831
17,31,55,30.39,27.32,26,5.3,0,-9.2,34,41,20,130,14,0,0,0,140,12,723,1832
22,40,52,30.27,27.22,32,11.5,0,-0.4,25,52,27,120,36,0,0,0,120,28,722,1834
24,43,51,30.06,27.04,35,6.2,0,2.5,22,56,30,140,20,0,0,0,160,15,720,1835
24,46,49,29.91,26.92,36,6.5,0,5.2,19,60,31,150,20,0,0,0,140,15,718,1836
24,47,44,30.11,27.13,37,7.6,0,5.9,18,63,31,110,24,0,0,0,120,18,717,1837
23,54,31,30.06,27.09,41,19.1,0,12.6,11,68,39,130,40,0,0,0,140,29,715,1839
30,46,58,29.87,26.92,39,7.9,0,4.3,19,57,35,120,31,0.04,0,0,120,23,713,1840
28,45,57,30.08,27.07,37,8.3,0,3,20,57,33,130,24,0,0,0,120,18,712,1841
30,44,71,29.94,26.95,36,4.1,0,1.7,21,54,34,220,29,0.02,0,0,220,21,710,1843
24,40,59,30.01,26.99,33,4.5,0,-2.6,25,51,28,120,16,0,0,0,120,12,708,1844
19,39,49,29.88,26.88,32,4.2,0,-3.9,26,52,25,140,17,0,0,0,140,12,706,1845
19,41,46,30.06,27.06,32,4.8,0,-2.2,24,56,25,300,26,0,0,0,300,20,705,1846
18,41,45,30.2,27.18,31,5.7,0,-2.4,24,55,26,330,22,0,0,0,290,16,703,1847
20,43,43,30.13,27.11,34,6.1,0,-0.7,22,59,26,310,21,0,0,0,300,15,701,1849
25,50,41,29.94,26.95,39,6.9,0,6,15,66,34,140,22,0,0,0,140,17,659,1850
29,49,51,29.72,26.77,39,9.3,0,4.8,16,62,36,280,31,0,0,0,280,24,657,1851
27,45,55,29.94,26.95,36,8.5,0,0.5,20,56,33,300,26,0,0,0,300,21,656,1852
30,47,53,30.03,27.03,40,8.2,0,2.3,18,62,32,130,26,0,0,0,140,17,654,1854
28,55,37,29.94,26.98,43,12.4,0,10,10,69,41,110,31,0,0,0,120,23,652,1855
38,53,62,29.96,27,45,7.2,0,7.8,12,59,47,200,21,0.19,0,0,120,14,650,1856
27,46,50,30.03,27.05,38,12.3,0,0.6,19,54,37,310,35,0,0,0,300,26,649,1857
24,41,51,30.19,27.16,34,6.4,0,-4.6,24,51,31,280,24,0,0,0,300,15,647,1858
32,40,81,30.01,27.01,36,7.6,0,-5.9,25,46,33,310,37,0.46,0,0.5,300,30,645,1900
27,42,61,30.15,27.13,35,15.7,0,-4.1,23,53,31,320,37,0,T,0,310,28,643,1901
24,38,59,29.99,26.95,33,5.5,0,-8.3,27,48,27,90,21,0.05,0,0,90,17,641,1902
