DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,Sunrise,Sunset
36,66,35,30.03,25.86,51,9.9,1,7.5,0,84,48,310,26,0,,,300,18,414,1940
27,57,32,30,25.81,44,11.7,0,-1.8,8,75,38,290,29,0,,,290,23,414,1940
29,51,47,29.98,25.76,40,11.2,0,-8.1,14,64,37,320,32,0,,,310,24,414,1940
32,52,51,30.08,25.84,42,7.7,0,-7.4,13,65,39,340,23,T,,,310,18,414,1941
36,55,48,30.12,25.89,47,7.3,0,-4.7,10,75,34,200,19,T,,,210,14,415,1941
33,58,39,30.02,25.82,47,9.9,0,-2.1,7,75,41,290,28,T,,,290,23,415,1941
35,56,42,29.91,25.72,47,6.9,0,-4.4,9,77,34,270,25,0,,,300,17,415,1941
38,60,50,29.81,25.64,48,6.9,0,-0.7,5,75,45,270,32,0.17,,,250,23,416,1941
37,61,49,29.81,25.63,48,9.3,0,-0.1,4,79,42,230,46,T,,,230,32,416,1941
35,52,54,30,25.79,44,6.6,0,-9.4,13,69,34,250,34,T,,,260,25,416,1941
34,57,45,30.04,25.83,46,5.1,0,-4.7,8,74,40,250,15,0,,,320,12,417,1941
34,59,39,30.03,25.84,48,5.6,0,-3.1,6,81,37,350,25,0,,,340,18,417,1941
38,61,40,30,25.82,51,6.4,0,-1.4,4,82,39,200,18,0,,,180,14,418,1941
42,64,45,29.95,25.79,53,7.2,0,1.2,1,83,45,340,36,0,,,340,26,418,1941
39,63,45,29.93,25.77,50,11.8,0,-0.1,2,76,49,260,27,0,,,330,21,419,1941
38,56,50,29.96,25.77,47,9.2,0,-7.5,9,72,40,290,26,0,,,300,17,419,1940
38,62,43,29.98,25.8,49,7,0,-1.8,3,79,44,220,20,0,,,190,15,420,1940
39,65,38,30,25.84,52,4.7,0,0.9,0,87,42,200,20,0,,,200,13,421,1940
38,68,35,29.93,25.78,53,9.1,3,3.6,0,86,49,310,25,0,,,280,18,421,1940
34,64,37,29.89,25.73,49,9.1,0,-0.8,1,80,47,260,24,0,,,340,17,422,1939
34,65,36,29.89,25.73,49,9.3,0,-0.1,0,81,48,280,28,0,,,280,21,423,1939
39,63,38,29.99,25.82,52,5.2,0,-2.4,2,83,42,210,24,T,,,200,16,423,1938
45,73,40,29.99,25.84,57,6.4,8,7.3,0,90,55,230,23,0,,,230,17,424,1938
47,69,44,30,25.85,57,6.3,4,3.1,0,91,47,230,23,0,,,270,16,425,1937
48,74,42,29.9,25.77,59,6.1,9,7.8,0,93,54,350,23,0,,,340,18,426,1937
51,73,51,29.87,25.74,59,6.9,8,6.5,0,91,54,200,41,0.22,,,200,31,426,1936
49,70,56,29.99,25.83,57,8.1,5,3.3,0,86,54,270,41,0.38,,,270,29,427,1936
50,65,58,30,25.82,56,6,0,-1.9,0,81,49,290,28,0,,,290,21,428,1935
45,68,48,29.93,25.77,55,7.6,3,0.9,0,82,53,300,21,0,,,280,16,429,1934
42,66,45,29.9,25.75,53,8.1,1,-1.3,0,84,48,260,24,0,,,240,18,430,1933
42,68,42,29.89,25.74,54,8.8,3,0.5,0,85,50,310,26,0,,,330,18,431,1933
30,61,35,29.95,25.78,46,8,0,-6.6,4,80,41,330,17,0,,,330,14,432,1932
33,63,32,29.96,25.79,49,6.2,0,-4.8,2,85,41,230,18,0,,,220,15,433,1931
37,71,29,29.93,25.79,54,7.5,6,3.1,0,95,46,360,27,T,,,10,22,434,1930
46,74,42,29.94,25.8,57,6.3,9,6,0,93,55,220,23,0,,,220,18,435,1929
42,71,38,29.98,25.83,55,7.1,6,2.9,0,93,48,160,43,T,,,170,28,436,1928
32,67,31,30.09,25.95,50,7,2,-1.1,0,85,49,10,19,0,,,20,14,437,1928
33,68,28,30.03,25.87,51,4.6,3,-0.2,0,93,43,140,15,0,,,130,12,438,1926
42,73,36,30.01,25.88,55,6.2,8,4.8,0,91,55,170,26,0,,,180,20,439,1925
40,70,36,30.1,25.94,55,8.5,5,1.8,0,90,50,250,36,0,,,260,22,440,1924
42,72,37,30.03,25.87,55,6.2,7,3.8,0,92,51,10,17,0,,,10,14,441,1923
42,75,34,29.87,25.74,56,7.3,10,6.9,0,92,58,210,30,T,,,210,24,442,1922
41,72,32,29.87,25.74,56,6.9,7,3.9,0,92,52,350,23,0,,,350,17,443,1921
36,70,28,29.91,25.79,54,6.3,5,2,0,91,49,340,20,0,,,210,15,444,1920
39,71,33,29.96,25.82,54,6.3,6,3.1,0,91,50,110,17,0,,,300,14,445,1919
41,71,32,29.99,25.85,56,8.9,6,3.1,0,91,50,360,26,0,,,350,18,446,1918
44,71,39,29.99,25.85,57,5.7,6,3.3,0,92,50,350,17,0,,,350,14,447,1916
43,75,33,29.93,25.8,58,7.4,10,7.4,0,95,54,360,34,0,,,360,24,448,1915
42,74,34,29.95,25.82,57,4.5,9,6.5,0,95,53,190,13,0,,,310,12,449,1914
42,73,36,29.91,25.78,55,5.7,8,5.7,0,91,54,210,23,0,,,210,20,450,1912
39,72,34,29.88,25.74,54,4.8,7,4.8,0,95,49,130,18,0,,,150,13,451,1911
45,70,44,29.88,25.75,55,5.8,5,3,0,86,54,140,29,T,,,160,24,452,1910
45,64,63,29.91,25.76,52,6.7,0,-2.8,1,84,44,230,49,0.11,,,230,36,454,1908
46,59,70,29.95,25.76,51,5.2,0,-7.6,6,77,41,200,40,0.01,,,240,33,455,1907
44,59,62,30.07,25.87,51,8,0,-7.4,6,74,43,260,19,0.03,,,230,15,456,1905
43,62,50,30.08,25.9,52,4.4,0,-4.2,3,83,41,40,19,0,,,60,12,457,1904
41,68,39,30.05,25.89,54,5.9,3,2,0,88,47,350,20,0,,,360,16,458,1903
40,70,35,30.08,25.92,54,8,5,4.2,0,92,48,260,22,0,,,260,17,459,1901
38,71,33,30.06,25.9,53,7.7,6,5.5,0,88,54,320,24,0,,,310,17,500,1900
29,66,29,29.97,25.81,48,7.8,1,0.7,0,86,46,240,22,0,,,300,17,501,1858
33,65,34,29.88,25.72,48,7.6,0,-0.1,0,86,43,300,20,0,,,230,15,503,1856
38,68,35,29.81,25.67,52,6.1,3,3.2,0,93,43,240,21,0,,,230,17,504,1855
40,69,34,29.88,25.75,54,5.9,4,4.4,0,91,46,230,21,0,,,220,16,505,1853
37,72,32,29.93,25.79,53,5.7,7,7.7,0,94,49,230,19,0,,,240,13,506,1852
42,69,44,29.92,25.77,54,9.3,4,4.9,0,90,47,280,42,0.08,,,290,32,507,1850
42,64,50,29.94,25.77,52,8.9,0,0.2,1,80,48,330,20,0,,,320,15,508,1848
34,62,39,29.93,25.76,48,3,0,-1.5,3,85,38,220,16,0,,,200,12,509,1847
33,67,32,29.9,25.75,50,7.3,2,3.7,0,92,42,280,29,0,,,270,22,510,1845
33,63,35,30.04,25.86,49,7.8,0,0,2,84,41,310,27,0,,,290,20,512,1844
32,62,36,30.12,25.92,47,4.6,0,-0.7,3,84,39,280,13,0,,,320,12,513,1842
31,67,30,30.02,25.85,49,6.2,2,4.6,0,91,42,150,15,0,,,300,12,514,1840
35,72,26,29.93,25.79,53,7.3,7,9.8,0,98,45,270,25,0,,,310,18,515,1838
49,76,44,29.92,25.79,60,9,11,14.1,0,93,59,330,37,0.09,,,320,30,516,1837
49,69,52,30,25.84,57,4.5,4,7.4,0,87,51,190,16,0,,,180,12,517,1835
43,69,41,29.94,25.79,55,5.2,4,7.7,0,92,46,190,20,0,,,160,15,518,1833
39,68,38,29.93,25.79,53,5.9,3,7,0,90,46,210,20,0,,,220,16,519,1831
38,65,41,30,25.83,51,4.2,0,4.3,0,89,41,220,16,0,,,210,12,520,1830
38,69,35,29.98,25.82,52,5.9,4,8.6,0,92,45,210,18,0,,,300,13,522,1828
37,68,36,29.97,25.82,52,4.5,3,7.8,0,92,43,290,14,0,,,290,13,523,1826
47,72,55,30.04,25.88,56,6.3,7,12.2,0,90,53,190,41,0.07,,,210,32,524,1824
48,69,58,30.08,25.89,56,5.9,4,9.5,0,86,52,240,21,T,,,220,16,525,1823
43,66,46,29.94,25.77,53,6.1,1,6.8,0,85,47,90,18,0,,,70,14,526,1821
44,58,58,29.85,25.69,51,10.1,0,-0.9,7,73,42,310,29,T,,,300,23,527,1819
34,56,48,29.91,25.71,45,6.6,0,-2.6,9,71,41,250,23,T,,,220,15,528,1817
40,56,61,29.91,25.72,47,6.7,0,-2.3,9,68,43,210,22,0.09,,,220,17,529,1815
39,55,61,30.15,25.92,47,5.9,0,-2.9,10,70,39,280,20,0,,,230,15,531,1814
35,56,50,30.22,25.98,46,4.4,0,-1.6,9,78,34,220,14,0,,,160,10,532,1812
35,61,42,30.11,25.9,48,7.1,0,3.7,4,84,38,260,29,0,,,270,24,533,1810
36,62,44,29.97,25.78,48,4.1,0,5.1,3,87,37,240,20,0,,,230,15,534,1808
30,62,37,29.74,25.6,47,10.3,0,5.4,3,86,37,200,32,0,,,200,26,535,1806
39,49,69,29.83,25.63,44,7.1,0,-7.2,16,59,38,320,26,0.02,,,290,22,536,1804
38,43,77,30,25.75,42,5.3,0,-12.9,22,58,28,250,17,0.51,,,250,12,537,1803
43,48,79,29.89,25.68,46,5.3,0,-7.5,17,58,38,210,20,0.31,,,210,16,538,1801
38,51,64,29.97,25.74,45,8.9,0,-4.1,14,64,38,350,27,0.01,,,330,21,539,1759
39,46,74,30.07,25.82,44,7.1,0,-8.8,19,59,33,320,22,0,,,320,17,541,1757
39,51,69,30.13,25.87,44,3.5,0,-3.4,14,67,34,240,14,0,,,190,10,542,1755
40,53,69,29.99,25.77,45,3.8,0,-1,12,70,35,280,28,T,,,260,22,543,1753
40,54,61,30.17,25.94,47,7,0,0.4,11,69,38,260,22,0,,,250,16,544,1752
42,60,56,30.2,25.98,50,7.8,0,6.7,5,78,41,300,23,0,,,310,18,545,1750
31,56,44,30.16,25.93,44,5.5,0,3.1,9,75,36,270,16,0,,,300,13,546,1748
35,57,49,29.94,25.74,46,8.2,0,4.5,8,81,33,330,29,0,,,280,21,547,1746
28,53,47,29.82,25.63,41,8.1,0,0.9,12,69,37,220,22,0,,,300,16,549,1744
28,41,65,29.7,25.48,34,9.9,0,-10.7,24,54,28,250,28,T,,,270,23,550,1743
28,38,70,29.83,25.57,33,6.2,0,-13.3,27,49,26,250,22,0.01,,,330,15,551,1741
29,37,76,29.99,25.71,33,8.3,0,-13.9,28,50,23,360,21,0.09,,,350,16,552,1739
26,39,65,30.1,25.81,33,6.5,0,-11.5,26,50,28,290,18,T,,,330,13,553,1737
23,37,55,30.13,25.83,33,4.7,0,-13.2,28,56,17,60,15,0,,,60,13,554,1735
33,48,62,29.97,25.73,41,5.1,0,-1.8,17,60,36,180,32,0.06,,,170,26,556,1733
30,41,68,30.18,25.9,36,6.7,0,-8.4,24,54,28,280,22,0.02,,,280,18,557,1732
25,42,59,30.36,26.03,34,5.3,0,-7,23,62,22,260,20,0,,,340,15,558,1730
24,42,56,30.36,26.05,34,6,0,-6.6,23,64,20,80,19,0,,,130,15,559,1728
26,46,53,30.11,25.84,36,2.7,0,-2.2,19,69,22,190,12,0,,,310,9,600,1726
32,49,57,29.86,25.64,40,12.2,0,1.2,16,67,30,320,37,T,,,310,29,601,1725
17,31,54,30.21,25.9,27,11.1,0,-16.5,34,44,17,340,34,0,,,330,26,603,1723
10,28,52,30.45,26.07,21,2.7,0,-19.1,37,48,8,110,13,0,,,120,9,604,1721
10,35,42,30.3,25.95,25,8.3,0,-11.7,30,56,13,70,25,0,,,70,17,605,1719
14,40,41,30.07,25.77,29,4.3,0,-6.4,25,63,16,120,15,0,,,110,10,606,1718
20,46,44,29.93,25.68,34,4.3,0,0,19,68,23,280,17,0,,,270,14,607,1716
28,43,59,30.06,25.81,36,4.2,0,-2.6,22,63,23,220,17,0,,,290,13,609,1714
25,46,49,30.12,25.85,36,2.8,0,0.7,19,70,21,90,14,0,,,100,13,610,1713
19,47,36,29.89,25.66,37,6.3,0,2.1,18,70,23,200,29,0,,,210,25,611,1711
34,44,72,29.83,25.62,39,10,0,-0.6,21,56,32,270,33,0.06,,,290,28,612,1709
30,39,65,29.98,25.72,37,6.3,0,-5.2,26,55,23,230,24,T,,,250,18,614,1708
32,36,69,29.9,25.66,38,13.8,0,-7.9,29,50,21,270,44,0.24,,,280,33,615,1706
37,34,77,30.09,25.86,41,4.6,0,-9.5,31,45,23,260,20,0.01,,,270,16,616,1705
35,48,65,30.25,26,41,6.2,0,4.8,17,62,34,300,21,0,,,300,16,617,1703
39,50,71,30.23,26.05,44,7.1,0,7.2,15,67,32,290,28,T,,,290,21,619,1701
27,42,52,30.33,26.09,38,5.1,0,-0.5,23,61,23,340,21,0,,,340,17,620,1700
24,41,55,30.43,26.13,35,2.2,0,-1.2,24,61,20,330,8,0,,,290,8,621,1658
31,49,44,30.16,25.92,44,6.4,0,7.2,16,72,25,280,23,0,,,290,17,622,1657
28,36,50,30.03,25.87,38,12.4,0,-5.5,29,50,21,360,35,T,,,360,28,624,1655
28,29,47,29.82,25.96,41,6,0,-12.1,36,46,12,340,29,T,,,340,22,625,1654
14,29,62,30.04,25.79,23,6.3,0,-11.8,36,50,8,340,27,0,,,310,21,626,1652
2,20,41,30.23,25.99,20,11.4,0,-20.5,45,38,1,360,35,T,,,350,28,627,1651
-3,21,40,30.55,26.1,14,4.5,0,-19.1,44,42,0,120,13,0,,,50,10,629,1650
2,30,37,30.43,26.03,20,2.9,0,-9.8,35,51,8,320,13,0,,,310,13,630,1648
10,33,45,30.49,26.11,24,4.4,0,-6.4,32,55,11,100,17,0,,,70,12,631,1647
14,36,47,30.36,26.02,26,3.2,0,-3,29,57,15,120,11,0,,,320,10,633,1646
19,41,49,30.2,25.89,31,3.7,0,2.3,24,65,17,310,13,0,,,300,13,634,1644
24,42,61,30.23,25.92,31,2,0,3.7,23,65,18,300,10,0,,,320,9,635,1643
22,40,56,30.23,25.92,31,1.9,0,2,25,65,15,300,8,0,,,310,8,637,1642
19,42,49,30.22,25.92,31,4.5,0,4.4,23,65,19,220,13,0,,,310,10,638,1640
18,37,55,30.35,26.01,29,4.1,0,-0.2,28,58,15,110,13,0,,,90,10,639,1639
18,41,52,30.37,26.03,29,2.6,0,4.2,24,66,16,310,9,0,,,310,8,640,1638
20,44,50,30.27,25.95,31,3.8,0,7.6,21,68,19,180,17,0,,,210,13,642,1637
28,46,57,30.24,25.95,37,4.4,0,10,19,66,26,340,18,0,,,330,14,643,1636
22,38,61,30.38,26.05,30,5.1,0,2.4,27,55,20,70,16,0,,,80,13,644,1635
23,36,60,30.22,25.9,31,2.2,0,0.8,29,51,21,200,9,0,,,190,8,646,1634
26,39,66,30.16,25.86,33,3.2,0,4.2,26,59,19,320,10,0,,,320,9,647,1633
28,41,66,30.14,25.84,34,4.9,0,6.6,24,58,24,120,17,0,,,100,14,648,1632
31,45,67,30.19,25.89,37,5.1,0,11,20,60,29,270,22,0,,,260,17,650,1631
24,36,70,30.38,26.04,30,3.3,0,2.4,29,53,18,210,9,0,,,320,8,651,1630
26,38,66,30.32,25.99,33,2.8,0,4.8,27,55,21,310,9,0,,,300,9,652,1629
30,40,73,30.02,25.81,35,2.6,0,7.3,25,58,22,310,9,0,,,310,9,653,1628
32,42,68,29.76,25.55,37,7,0,9.7,23,52,32,300,25,0.01,,,300,21,655,1627
25,37,65,29.92,25.65,31,14.4,0,5.1,28,46,28,360,33,0,,,350,26,656,1627
18,27,70,30.07,25.74,24,3.8,0,-4.4,38,45,9,350,16,0,,,350,13,657,1626
16,29,68,30.32,25.95,22,2.3,0,-2,36,50,8,310,10,0,,,310,9,659,1625
17,31,69,30.4,26.02,23,3.2,0,0.4,34,51,10,310,12,0,,,310,12,700,1624
23,34,70,30.22,25.87,28,4.8,0,3.8,31,52,15,300,19,T,,,300,15,701,1624
17,25,72,30.05,25.73,23,8.5,0,-4.8,40,38,11,330,33,T,,,330,26,702,1623
19,23,77,29.74,25.43,23,9.2,0,-6.4,42,31,15,90,24,0.17,,,100,20,703,1623
22,24,80,29.36,25.14,26,9.1,0,-4.9,41,35,12,70,22,0.26,,,180,17,705,1622
17,18,84,29.74,25.43,19,3.9,0,-10.5,47,30,5,240,10,0.02,,,250,10,706,1622
15,16,71,29.72,25.43,21,11.5,0,-12.2,49,31,0,320,25,0,,,310,20,707,1621
5,9,71,30.2,25.76,10,6.3,0,-18.8,56,28,-10,70,22,T,,,80,17,708,1621
22,28,80,30.1,25.75,26,11.2,0,0.6,37,31,24,70,21,0.35,,,80,17,709,1620
28,33,82,30.25,25.91,30,0.9,0,5.9,32,37,28,30,7,T,,,40,6,710,1620
31,38,82,30.25,25.94,34,2.3,0,11.3,27,42,34,40,11,0,,,40,9,711,1620
31,36,84,30.01,25.71,33,7.5,0,9.6,29,39,32,100,17,0,,,110,14,712,1620
29,32,86,30.17,25.84,31,4.7,0,6,33,33,31,80,18,0,,,80,15,713,1619
30,34,84,30.11,25.81,32,8,0,8.3,31,39,28,80,21,0,,,70,17,714,1619
32,37,84,29.88,25.61,35,4.4,0,11.5,28,44,29,110,12,0.13,,,110,10,715,1619
32,40,80,30.03,25.73,35,4.1,0,14.8,25,46,33,280,14,T,,,280,12,716,1619
26,33,74,30.24,25.92,30,4,0,8.1,32,43,22,240,10,0,,,340,9,717,1619
24,32,78,30.25,25.9,28,4.3,0,7.3,33,43,20,10,10,0,,,20,9,718,1619
30,35,85,30.12,25.8,33,2.9,0,10.5,30,41,28,230,25,0.17,,,230,18,719,1619
33,39,84,30.11,25.82,36,4.9,0,14.7,26,44,34,280,40,0.07,,,280,32,720,1619
29,33,84,30.11,25.77,32,4.2,0,8.9,32,36,30,80,13,0.36,,,70,12,721,1619
22,25,84,30.04,25.68,25,4.2,0,1.1,40,34,15,290,12,T,,,290,10,721,1620
11,16,82,30.24,25.84,15,3.3,0,-7.7,49,30,2,230,14,0,,,230,13,722,1620
8,10,84,30.57,26.12,11,1.1,0,-13.6,55,20,-1,290,10,0,,,290,9,723,1620
7,13,75,30.49,26.02,12,5.7,0,-10.5,52,27,-2,90,21,0,,,90,16,724,1620
16,21,76,30.11,25.74,21,3.8,0,-2.4,44,29,13,120,15,0.1,,,110,12,724,1621
30,32,82,30.08,25.77,33,3.8,0,8.7,33,41,22,200,15,0.09,,,200,12,725,1621
31,38,74,30.13,25.84,35,5.5,0,14.7,27,44,32,170,14,0,,,70,10,725,1622
27,39,62,29.93,25.66,34,6.6,0,15.8,26,50,28,120,17,0,,,110,14,726,1622
26,33,71,29.77,25.51,31,4.7,0,9.8,32,46,19,80,16,0.06,,,200,13,726,1623
22,28,79,29.92,25.64,26,4.6,0,4.9,37,39,16,180,12,T,,,210,10,727,1623
15,23,79,29.87,25.54,19,3,0,-0.1,42,34,11,300,10,0,,,290,9,727,1624
18,23,79,29.95,25.63,21,2.1,0,-0.2,42,33,12,50,9,0,,,50,8,728,1624
21,28,77,30.14,25.81,25,4.8,0,4.8,37,33,22,90,13,0,,,80,10,728,1625
17,22,80,30.2,25.84,21,1.7,0,-1.2,43,33,10,240,8,0,,,240,7,728,1626
21,26,78,30.26,25.9,25,3.7,0,2.8,39,34,18,220,10,0,,,220,9,729,1626
26,32,79,30.13,25.81,29,2.4,0,8.7,33,40,24,300,7,0,,,290,6,729,1627
26,31,80,30.33,25.98,29,1.7,0,7.6,34,40,22,210,9,0,,,200,8,729,1628
28,35,77,30.19,25.87,32,2.7,0,11.6,30,43,26,240,24,T,,,250,20,729,1629
31,38,75,29.92,25.66,35,13.9,0,14.4,27,44,32,280,36,0.06,,,280,28,729,1630
26,34,72,30.13,25.82,31,6.1,0,10.3,31,40,28,260,17,0,,,250,14,729,1631
26,36,79,30.22,25.89,29,2.3,0,12.3,29,45,26,300,9,0,,,290,8,729,1632
24,35,64,30.29,25.97,31,8.6,0,11.2,30,42,27,310,44,T,,,310,32,729,1633
24,32,78,30.42,26.05,28,5.2,0,8.1,33,42,22,260,36,0.03,,,270,24,729,1634
23,32,75,30.46,26.09,28,3.5,0,8,33,42,22,250,15,0,,,240,12,729,1635
24,33,74,30.09,25.76,29,3,0,8.9,32,45,21,260,15,0,,,270,13,729,1636
26,32,74,29.88,25.59,30,8.3,0,7.8,33,39,25,260,25,T,,,260,20,729,1637
18,27,68,30.07,25.75,24,7.9,0,2.7,38,36,18,310,23,0,,,310,17,729,1638
22,27,77,30.12,25.77,26,5.9,0,2.6,38,38,16,240,23,0.02,,,230,17,728,1639
23,33,70,29.95,25.67,29,11.3,0,8.5,32,38,28,290,37,0.1,,,290,30,728,1640
23,25,77,29.83,25.54,27,12.5,0,0.5,40,37,13,270,42,0.08,,,210,31,728,1641
21,26,75,29.83,25.53,25,9.6,0,1.4,39,33,18,260,27,0.3,,,260,22,727,1642
12,13,77,29.97,25.64,16,6.8,0,-11.7,52,30,-5,260,26,T,,,260,21,727,1644
14,15,71,30,25.63,19,8.4,0,-9.8,50,31,-1,90,22,0,,,90,17,726,1645
17,20,72,29.7,25.42,22,5.4,0,-4.9,45,36,3,300,22,0.01,,,300,17,726,1646
14,17,76,30.24,25.87,19,4.1,0,-7.9,48,32,1,260,12,T,,,270,12,725,1647
22,27,80,30.42,26.04,26,3.4,0,2,38,38,15,60,12,0.01,,,70,10,725,1649
18,25,70,30.43,26.04,23,7,0,-0.1,40,40,9,60,24,0,,,70,17,724,1650
24,34,70,30.1,25.79,29,3.9,0,8.9,31,39,28,90,16,0,,,90,13,723,1651
25,30,80,29.97,25.67,28,5.4,0,4.8,35,41,19,210,25,0.05,,,200,18,723,1652
27,29,85,30.22,25.88,29,1.3,0,3.7,36,36,21,280,10,T,,,280,8,722,1654
30,36,83,30.22,25.89,33,2.6,0,10.7,29,46,25,330,9,0.22,,,30,8,721,1655
31,36,83,30.1,25.8,34,3.6,0,10.6,29,46,26,280,12,0.08,,,280,10,720,1656
31,36,86,30.13,25.82,33,2.5,0,10.5,29,44,27,90,8,0.12,,,290,7,719,1658
32,38,83,30.07,25.78,35,5,0,12.5,27,47,29,270,16,0.36,,,260,14,719,1659
30,34,83,30.24,25.91,33,2.1,0,8.4,31,40,27,120,8,0.11,,,130,7,718,1700
31,37,82,30.15,25.84,34,6.4,0,11.3,28,44,29,270,30,0.12,,,280,23,717,1702
29,31,86,30.32,25.97,31,1.8,0,5.2,34,37,24,310,11,0.1,,,300,10,716,1703
30,33,89,30.38,26.02,32,3.5,0,7.2,32,37,28,40,10,0,,,40,9,715,1704
33,40,84,30.39,26.05,35,1.6,0,14.1,25,50,29,290,9,0,,,300,8,714,1706
29,41,75,30.22,25.9,34,3.2,0,15,24,53,28,320,25,T,,,320,20,713,1707
18,29,66,30.05,25.74,25,10.9,0,2.9,36,36,21,10,28,T,,,10,23,711,1708
12,27,60,30.19,25.84,21,13.2,0,0.7,38,36,17,330,34,0,,,330,25,710,1710
15,23,68,30.39,25.99,21,5.9,0,-3.4,42,33,13,240,17,0.03,,,270,14,709,1711
29,36,80,30.16,25.83,33,6.9,0,9.5,29,45,26,280,33,0.23,,,280,26,708,1713
33,43,72,30.1,25.82,37,13.8,0,16.3,22,50,36,280,32,0,,,270,25,707,1714
31,44,68,30.06,25.79,37,10.8,0,17.2,21,53,34,260,25,0,,,260,20,705,1715
22,33,63,30.05,25.77,29,13,0,6,32,40,26,300,36,T,,,300,29,704,1717
20,34,61,30.33,25.99,28,7.2,0,6.8,31,42,25,350,21,0,,,330,17,703,1718
21,34,66,30.36,26,27,4.5,0,6.6,31,48,20,340,18,0,,,340,15,702,1719
23,37,66,30.26,25.92,29,5.8,0,9.4,28,51,22,290,30,0,,,290,23,700,1721
23,35,72,30.16,25.9,28,4.7,0,7.2,30,45,24,340,14,0,,,320,10,659,1722
23,35,62,30,25.73,30,4.2,0,7,30,52,18,300,16,0,,,290,13,657,1723
21,35,61,30.11,25.82,29,8.9,0,6.7,30,44,25,280,24,0,,,280,21,656,1725
29,33,84,30.15,25.82,31,4,0,4.5,32,36,29,230,15,0.11,,,230,13,655,1726
25,34,70,30.14,25.82,31,10.2,0,5.2,31,45,23,290,33,0.03,,,290,24,653,1727
17,29,66,30.3,25.95,24,7,0,-0.1,36,39,19,330,26,T,,,310,20,652,1729
15,28,65,30.32,25.94,22,5.4,0,-1.4,37,39,16,110,17,0,,,70,13,650,1730
15,26,62,30.41,26.02,23,9.4,0,-3.6,39,39,12,60,26,0,,,70,21,649,1731
14,30,54,30.4,26.02,24,9,0,0,35,40,20,80,25,0,,,80,20,647,1733
17,33,61,30.29,25.93,25,4.4,0,2.7,32,49,16,130,15,0,,,100,12,646,1734
21,37,62,30.15,25.82,29,2.5,0,6.4,28,55,18,230,10,0,,,160,9,644,1735
22,39,59,30.16,25.85,31,14.3,0,8.1,26,56,21,280,53,T,,,280,41,642,1737
16,33,57,30.47,26.1,26,7.6,0,1.7,32,47,19,290,20,0,,,310,15,641,1738
16,33,58,30.57,26.18,26,2.3,0,1.4,32,50,15,50,9,0,,,290,8,639,1739
22,40,61,30.44,26.09,30,5,0,8,25,57,22,260,22,0,,,260,17,638,1741
22,39,61,30.44,26.1,30,2.9,0,6.7,26,59,19,230,10,0,,,300,8,636,1742
23,39,55,30.14,25.84,32,4.3,0,6.3,26,58,20,260,12,0,,,260,12,634,1743
18,33,53,30.01,25.72,28,9.1,0,0.2,32,42,24,280,23,0,,,270,15,633,1744
15,32,55,30.2,25.87,25,9.7,0,-1,33,44,20,330,27,0,,,330,22,631,1746
26,38,62,30.22,25.9,34,9.7,0,4.6,27,52,23,320,36,T,,,330,29,629,1747
25,43,56,30.16,25.88,35,7.8,0,9.3,22,59,26,260,23,0,,,300,15,628,1748
22,40,56,30.2,25.89,31,5.3,0,5.9,25,58,22,250,21,0,,,290,16,626,1750
21,45,47,30.1,25.82,34,5.5,0,10.6,20,68,22,210,23,0,,,210,18,624,1751
26,46,50,29.86,25.63,37,6.6,0,11.3,19,60,32,180,24,0,,,200,18,622,1752
24,36,59,29.76,25.53,32,8.1,0,0.9,29,46,26,290,25,0,,,290,20,621,1753
28,36,78,29.98,25.7,32,4.1,0,0.6,29,44,27,240,19,0.02,,,250,15,619,1755
28,38,71,30.16,25.86,33,3.6,0,2.3,27,45,30,270,15,T,,,270,10,617,1756
23,37,64,30.25,25.92,30,3.6,0,1,28,55,19,210,13,0,,,210,10,615,1757
21,40,54,30.1,25.81,31,7.7,0,3.6,25,60,20,280,30,0,,,300,24,614,1758
13,38,45,30.13,25.83,28,6.4,0,1.4,27,55,20,330,19,0,,,310,14,612,1800
16,35,48,29.66,25.41,29,5.4,0,-1.9,30,56,14,290,29,0.02,,,280,23,610,1801
27,35,74,29.74,25.51,32,7.8,0,-2.2,30,40,30,170,20,0.2,,,160,16,608,1802
27,26,83,29.94,25.64,30,7,0,-11.5,39,41,11,80,29,0.08,,,80,24,607,1803
33,40,73,29.95,25.68,37,9.9,0,2.3,25,52,28,70,30,0.22,,,80,22,605,1804
33,41,76,29.74,25.51,37,6.3,0,3,24,52,30,200,27,0.19,,,200,21,603,1806
25,37,69,29.83,25.56,31,4.2,0,-1.2,28,48,25,50,12,0,,,60,10,601,1807
27,39,66,30,25.71,33,4.5,0,0.6,26,55,23,150,15,0,,,150,12,559,1808
26,42,58,30.18,25.88,34,4,0,3.4,23,58,26,350,25,0,,,350,21,558,1809
22,42,50,30.14,25.85,33,5.7,0,3.1,23,59,25,280,16,0,,,280,14,556,1811
